incidentid,alertid,detectorid,alerttitle,category,incidentgrade,entitytype,filename,folderpath,resourceidname,osfamily,osversion,countrycode,state,city,year,month,day,hour,evidencerole_related
230371,455855,13,11,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,10,False
1000,193139,3,4,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,22,False
34,47074,97,9016,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,9,False
107,1351704,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,6,13,True
320,73889,0,0,9,2,7,289573,117668,3586,5,66,3,5,21,2024,6,5,14,True
185,1591,12,1402,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,21,True
276,517117,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,22,True
141,1293286,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,20,False
12330,8526,350,360,12,1,16,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19,True
45789,227451,520,565,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14,True
138,520473,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,10,True
263064,186939,9,2048,5,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,False
62617,59246,6,5,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,13,18,True
216,210268,67,19297,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,14,False
174,538192,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12,True
2557,11006,632,832,15,0,5,196,92,3586,5,66,242,1445,10630,2024,6,12,23,True
200139,1518174,25,17,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,17,False
566229,1067477,9,47,5,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,4,0,False
192563,683384,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,9,7,True
53615,1044632,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,12,13,True
770,9701,71,279,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,14,True
204356,358919,6,5,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,13,False
1530,1490,59,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,1,12,True
134,1345629,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,3,False
2904,596,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,3,True
4624,5629,6,5,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,14,23,True
91804,152222,74,55,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,8,True
30987,47863,6,5,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,20,False
596,947,44,71,15,1,5,38918,70,3586,5,66,242,1445,10630,2024,6,3,10,True
129042,117860,6,5,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,7,17,True
9917,82987,44,71,15,0,14,41,14,3586,5,66,242,1445,10630,2024,6,12,10,True
50409,111689,58,43,6,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,23,False
333573,699804,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12,False
172635,278496,423,298,9,2,14,0,2,3586,5,66,242,1445,10630,2024,6,4,1,True
10083,6450,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,15,False
13418,615415,3,4,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,8,True
35983,90175,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15,True
14911,10111,37,5445,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,False
108358,1628593,390,358,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,21,False
9753,7306,158,128,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,10,False
169146,1455821,537,4747,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,7,11,False
27930,586793,5,49,15,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,12,13,False
735,6,27,18,4,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,7,22,True
5885,1965,23,16,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,5,11,True
6636,4576,23,16,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,True
5943,5619,1,1,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,True
182545,238429,1,1,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,7,19,True
24679,51468,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,18,True
113158,469410,73,54,9,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12,False
13971,16553,280,1126,6,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,4,4,True
608,93962,6,5,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,False
236,20613,20,4950,6,1,5,10053,8624,3586,5,66,242,1445,10630,2024,6,4,11,False
1812,1571,16,1394,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,7,True
19049,23711,37,7798,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,14,False
1325,4554,66,48,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,True
4778,35174,10,8,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,23,False
95,375443,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,6,False
135913,120022,6,5,9,2,10,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16,True
1523,1515,17,82,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,7,True
17023,445900,827,1172,7,0,5,0,0,3586,5,66,242,1445,10630,2024,6,13,16,True
301,489914,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17,False
9015,9629,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1,False
9291,952099,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,True
71234,633752,1528,3203,11,0,5,2786,1622,3586,5,66,242,1445,10630,2024,6,12,8,True
1030,632874,222,199,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,18,True
30351,11260,106,79,8,2,19,289573,117668,3586,5,66,242,1445,10630,2024,5,26,15,False
40868,797643,178,29984,6,1,5,48087,1767,3586,5,66,242,1445,10630,2024,6,7,2,False
3690,2719,29,20,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,20,23,True
15536,87215,293,288,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,False
242,380082,4,3,9,2,7,289573,117668,3586,5,66,23,1445,10630,2024,6,4,12,True
99028,443211,3686,35121,6,0,5,66508,29452,3586,5,66,242,1445,10630,2024,6,7,15,False
330658,957024,4,3,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,17,False
115289,636879,133,380,11,2,5,9526,9337,3586,5,66,242,1445,10630,2024,6,5,8,True
691,1745,199,24,2,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,13,True
11869,225917,11,9,9,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,16,True
2711,654756,1216,2314,4,0,14,16,0,3586,5,66,242,1445,10630,2024,6,12,9,True
10149,3486,89,2388,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,22,False
45883,1096882,844,1206,5,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,7,14,False
13366,4125,18,14,6,0,5,134807,27081,3586,5,66,242,1445,10630,2024,6,11,21,False
83,1044254,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,7,True
53,1111985,843,8173,6,0,5,6670,5928,3586,5,66,242,1445,10630,2024,6,11,10,False
182883,205119,3,4,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,16,21,True
249411,775243,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,5,12,False
24686,98238,1477,1068,12,0,19,289573,117668,3586,5,66,242,1445,10630,2024,5,24,22,False
26,32144,28,19,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,14,3,True
36224,735142,3,4,15,2,8,289573,117668,3586,5,66,242,1445,10630,2024,6,16,22,False
137161,252973,2,2,1,0,14,0,2,3586,5,66,242,1445,10630,2024,6,12,6,True
88912,1013793,4,3,9,1,7,289573,117668,3586,5,66,1,0,0,2024,6,10,10,True
5210,171781,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,1,False
101573,150520,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,17,4,False
34088,611350,3,4,15,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,6,14,False
147110,146896,167,31767,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,21,False
67,327,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,29,23,False
213,385794,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,19,True
139,1269666,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,True
160,23803,40,10649,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,8,False
20442,258022,3,4,15,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,11,True
28314,60390,1,1,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,0,False
93885,220306,1,1,9,0,10,289573,117668,3586,5,66,242,1445,10630,2024,6,13,1,True
1978,184,59,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,22,True
122,1220050,7,6,9,2,7,289573,117668,3586,5,66,0,1,90,2024,6,14,3,True
127,20526,51,5878,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,11,False
795,184107,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,2,False
50658,235275,10,8,9,2,5,5921,117668,3586,5,66,242,1445,10630,2024,6,4,19,True
132074,343788,5,21,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,10,4,False
54,371693,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,22,True
21565,45203,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,13,7,True
94931,706997,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,21,True
49400,300632,10,8,9,2,5,260839,117668,3586,5,66,242,1445,10630,2024,6,10,22,True
22870,17331,1,1,9,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,16,True
109389,1164373,27,18,4,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,10,23,True
12482,115237,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,14,True
504886,1519831,33,22,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,9,False
348,522557,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,18,False
2528,328,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,31,19,False
12762,4386,11,9,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,18,True
141,1172250,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,13,False
341,390344,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,12,True
7657,3125,209,187,6,0,5,25130,25687,3586,5,66,242,1445,10630,2024,6,14,14,False
398305,931931,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7,False
178,161,12,41,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,8,True
20,99706,124,26558,6,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6,False
31392,336158,5,129,15,0,2,289573,117668,3586,5,66,242,1445,10630,2024,6,3,17,False
4721,12019,1,1,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,13,0,True
8670,3267,57,29,1,1,18,289573,117668,3586,5,66,242,1445,10630,2024,6,4,4,True
35,160025,4,3,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,6,6,True
8022,756249,2,2,1,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,0,False
8650,5877,38,25,8,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,True
459,23904,6,5,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22,False
62515,44936,1,1,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,7,True
347710,812353,0,0,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,9,5,False
27862,343728,5,21,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,0,False
40062,459673,6,5,9,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,14,16,True
626,1013122,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,4,4,True
172740,594963,9,64,5,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,15,16,False
4496,258663,3,4,15,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,True
60,1234109,0,0,9,2,7,289573,117668,3586,5,66,0,1,5,2024,6,5,17,True
644,3398,52,10,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,3,True
120846,59639,11,9,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,15,True
20,356770,124,45708,6,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,1,False
7575,189898,2,2,1,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,8,False
272471,1696233,616,799,4,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,10,7,False
644,2996,52,10,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,21,7,True
8708,5720,299,193,2,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,22,False
2016,1457,16,1319,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,10,True
61173,257600,2,2,1,0,14,1,1,3586,5,66,242,1445,10630,2024,6,16,0,True
185785,529381,14,12,2,1,7,289573,117668,3586,5,66,0,22,235,2024,5,31,15,True
14193,9625,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,10,False
35,1236453,0,0,9,2,7,289573,117668,3586,5,66,68,145,171,2024,6,7,6,True
4572,63954,228,208,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,15,True
5217,22823,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,False
11208,1393857,5,1119,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,10,18,True
306,162466,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,3,True
23623,12965,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,13,False
237708,951214,19,15,9,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,18,False
103129,81158,6,5,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,15,False
550851,639114,31,928,11,1,5,65434,18,3586,5,66,242,1445,10630,2024,6,12,22,True
34070,1470980,25,17,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,12,False
4305,4507,34,1776,6,0,5,562,5,3586,5,66,242,1445,10630,2024,6,12,14,False
202,549,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,26,7,False
61788,1527092,25,17,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12,True
18436,97385,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,13,4,False
534,615690,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,9,6,True
8253,5713,11,9,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,17,False
1689,103,41,84,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,27,1,True
485,126157,0,0,9,2,7,289573,117668,3586,5,66,3,5,21,2024,6,3,13,True
107229,83441,32,24526,6,2,5,129203,0,3586,5,66,242,1445,10630,2024,6,13,1,False
37834,223025,1,1,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,2,False
452814,594116,5,72,15,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,15,4,False
6428,7246,18,14,6,0,5,288725,14163,3586,5,66,242,1445,10630,2024,6,11,10,False
81531,95369,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,3,4,True
3589,794,22,10,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,25,20,True
163,171285,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,12,True
29997,18804,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,15,False
4421,8815,15,13,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,18,False
60,496364,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,18,False
275845,619510,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,11,9,True
310300,78042,20,23844,6,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,10,22,True
149841,255716,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,12,10,False
507833,1475436,455,477,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,20,True
172826,242020,10,8,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,21,False
197276,718006,3,4,15,2,14,2,804,3586,5,66,242,1445,10630,2024,6,5,2,True
75164,481661,1,1,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7,False
102275,117679,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,23,False
6842,15910,1,1,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,9,False
107180,459611,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,True
69911,18338,13,11,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,21,False
6136,4429,366,155,4,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,8,11,True
3552,800,21,562,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,1,10,True
4955,4121,15,13,6,0,5,89918,59132,3586,5,66,242,1445,10630,2024,6,6,14,False
334158,757211,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,16,19,False
350,328453,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,22,True
80,311757,0,0,9,2,7,289573,117668,3586,5,66,1,0,0,2024,6,5,20,True
6677,126290,14,12,2,2,7,289573,117668,3586,5,66,2,2,14,2024,6,3,2,True
345,7031,109,87,4,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,1,True
131,512322,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,15,True
270122,1413405,9,74,5,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,13,22,False
80,108558,4,3,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,7,False
317,121843,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,6,False
80,321304,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,19,False
489910,1421191,5,39,15,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,16,4,False
126721,1515310,25,17,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,False
114,970700,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,17,False
147689,45688,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,12,True
3106,2031,16,1617,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,22,14,True
1203,894711,4,3,9,2,7,289573,117668,3586,5,66,0,1445,10630,2024,6,6,12,True
0,171441,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,10,22,True
45586,914197,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,2,True
108,848782,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,11,6,False
133477,576696,9,182,5,2,2,289573,117668,3586,5,66,242,1445,10630,2024,6,10,8,False
236,38968,20,236,6,1,8,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,False
94,500574,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,8,7,True
21882,728736,44,114,16,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,14,True
2673,227905,88,24,2,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,20,True
2251,46,12,178,8,2,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,9,True
544025,1363002,9,185,5,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,4,3,False
201417,933240,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,14,0,True
5557,63765,168,136,5,0,5,96405,53473,3586,5,66,242,1445,10630,2024,6,5,13,True
5897,13363,1,1,9,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,16,16,True
56003,462333,6,5,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,12,4,False
88075,34812,6,5,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,9,17,False
251,729174,3,4,15,2,8,289573,117668,3586,5,66,242,1445,10630,2024,6,12,15,False
9339,3064,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,9,6,True
132285,587766,5,21,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,12,15,True
51942,273489,2,2,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,6,20,True
164704,226170,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,8,22,True
388294,1109587,181,13198,6,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,True
146,1191455,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,4,2,False
284,389,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,31,12,False
42860,679781,73,54,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,6,15,False
294,309608,0,0,9,2,7,289573,117668,3586,5,66,0,6,3,2024,6,7,23,True
508,3038,1,1,9,1,9,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,False
145,1184797,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,4,18,True
74186,566358,5,34,15,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,7,1,False
521227,1518780,33,22,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,14,10,False
22251,18487,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,9,12,False
1487,953,27,18,4,0,8,289573,117668,3586,5,66,242,1445,10630,2024,6,15,6,True
46,514146,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,False
1123,9834,20,901,6,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,19,True
158781,196019,3,4,15,0,14,0,4,3586,5,66,242,1445,10630,2024,6,7,0,True
218,325059,7,6,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,23,False
168569,213402,167,36988,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,11,False
103810,117300,6,5,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,4,21,True
570,163054,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,7,10,True
56,940641,0,0,9,2,7,289573,117668,3586,5,66,63,1445,10630,2024,6,11,10,True
430,310,8,7,9,1,8,289573,117668,3586,5,66,242,1445,10630,2024,5,31,17,False
12352,743254,2,2,1,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,6,17,False
479769,1379971,5,39,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,7,3,True
198000,703852,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,13,13,False
24091,7303,18,14,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,21,False
7495,5959,540,589,2,0,19,289573,117668,3586,5,66,242,1445,10630,2024,5,20,21,False
11786,3972,57,29,1,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,9,True
16350,148838,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,20,True
11191,7790,71,630,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,7,True
1461,5191,1,1,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,5,6,True
477952,1399038,5,109,15,1,2,289573,117668,3586,5,66,242,1445,10630,2024,6,11,10,False
13705,11352,35,23,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,14,12,False
23674,87200,292,294,11,2,8,289573,117668,3586,0,0,242,1445,10630,2024,6,3,17,False
458,2264,64,42,1,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,10,10,True
7024,9923,13,11,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,11,18,False
1816,1392,59,10,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,15,True
13925,262786,3,4,15,2,14,2,96,3586,5,66,242,1445,10630,2024,6,7,20,True
32022,34223,258,218,1,0,18,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,True
17057,11404,15,13,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,10,10,False
54919,33383,34,464,6,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,15,True
3237,723,21,409,8,1,7,289573,117668,3586,5,66,242,1445,10630,2024,5,31,6,True
19103,261714,3,4,15,2,7,289573,117668,3586,5,66,242,1445,10630,2024,6,6,22,True
156871,758239,2,2,1,0,8,289573,117668,3586,0,0,242,1445,10630,2024,6,7,22,False
58986,36283,37,13718,6,1,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,19,False
54976,41828,243,16484,6,0,5,246461,4426,3586,5,66,242,1445,10630,2024,6,13,12,False
204750,791798,24,37,6,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,14,20,False
8416,15009,1,1,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7,True
59106,833680,0,0,9,1,3,289573,117668,3586,5,66,242,1445,10630,2024,6,14,6,True
1295,466041,151,6223,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,15,True
111018,452479,13,11,9,0,11,289573,117668,3586,5,66,242,1445,10630,2024,6,11,15,True
2475,1521,17,81,8,0,7,289573,117668,3586,5,66,242,1445,10630,2024,5,26,23,True
57539,233566,47,30,9,1,10,289573,117668,3586,5,66,242,1445,10630,2024,6,11,8,True
6149,4268,23,16,1,2,18,289573,117668,3586,5,66,242,1445,10630,2024,6,7,6,True
10962,10830,487,24,2,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,5,2,True
3304,624369,414,440,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,12,19,False
31065,751018,2736,9339,3,1,19,289573,117668,3586,5,66,242,1445,10630,2024,6,3,1,False
177,413149,0,0,9,2,3,289573,117668,3586,5,66,242,1445,10630,2024,6,5,3,True
505291,1478187,33,22,9,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,10,3,False
428277,920985,0,0,9,1,4,289573,117668,3586,5,66,242,1445,10630,2024,6,13,8,True
437,1149742,139,120,9,2,9,289573,117668,3586,5,66,242,1445,10630,2024,6,3,7,False
587,87608,3,4,15,0,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,23,True
94548,221775,96,75,9,0,9,289573,117668,3586,5,66,242,1445,10630,2024,6,14,22,False
20540,8023,1,1,9,2,11,289573,117668,3586,5,66,242,1445,10630,2024,6,12,22,True
2828,586,98,38,9,1,7,289573,117668,3586,5,66,242,1445,10630,2024,6,3,9,True
386,1106827,356,35189,6,0,19,289573,117668,3586,5,66,242,1445,10630,2024,6,8,8,False
320,101807,0,0,9,2,19,289573,117668,3586,5,66,242,1445,10630,2024,6,5,1,False
